transaccion;url_transaccion;fecha_creacion;primer_idcambiotabla;total_cambios;fecha_insercion;fecha_actualizacion;fecha_confirmacion
12.27.52807;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=12.27.52807;2022-07-22 08:33:03.0;66036803;2;2022-07-22 08:35:31.0;2022-07-22 08:35:32.0;2022-07-22 08:35:32.0
10.23.1121624;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.23.1121624;2022-07-22 08:33:04.0;66036805;5;2022-07-22 08:35:31.0;2022-07-22 08:35:32.0;2022-07-22 08:35:32.0
5.30.1102201;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.30.1102201;2022-07-22 08:33:09.0;66036810;1;2022-07-22 08:35:31.0;2022-07-22 08:35:32.0;2022-07-22 08:35:32.0
2.42.1097508;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.42.1097508;2022-07-22 08:38:01.0;66036811;1;2022-07-22 08:40:46.0;2022-07-22 08:40:48.0;2022-07-22 08:40:46.0
3.17.1110751;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.17.1110751;2022-07-22 08:38:01.0;66036812;4;2022-07-22 08:40:46.0;2022-07-22 08:40:48.0;2022-07-22 08:40:47.0
4.33.1112957;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.33.1112957;2022-07-22 08:38:28.0;66036816;2;2022-07-22 08:40:46.0;2022-07-22 08:40:48.0;2022-07-22 08:40:47.0
4.28.1113081;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.28.1113081;2022-07-22 08:43:00.0;66036818;6;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:58.0
3.31.1110475;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.31.1110475;2022-07-22 08:43:03.0;66036824;9;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
11.4.297706;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=11.4.297706;2022-07-22 08:43:05.0;66036833;15;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
4.10.1112868;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.10.1112868;2022-07-22 08:43:07.0;66036850;2;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
9.41.1111056;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.41.1111056;2022-07-22 08:43:07.0;66036848;2;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
10.0.1121944;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.0.1121944;2022-07-22 08:43:08.0;66036852;2;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
5.43.1101542;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.43.1101542;2022-07-22 08:43:09.0;66036854;4;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
1.8.973544;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.8.973544;2022-07-22 08:43:10.0;66036858;1;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:45:59.0
11.31.297706;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=11.31.297706;2022-07-22 08:43:11.0;66036859;1;2022-07-22 08:45:58.0;2022-07-22 08:46:00.0;2022-07-22 08:46:00.0
8.6.1117208;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.6.1117208;2022-07-22 08:48:00.0;66036860;2;2022-07-22 08:50:31.0;2022-07-22 08:50:32.0;2022-07-22 08:50:31.0
12.13.52808;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=12.13.52808;2022-07-22 08:48:01.0;66036862;1;2022-07-22 08:50:31.0;2022-07-22 08:50:32.0;2022-07-22 08:50:31.0
7.31.1077209;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.31.1077209;2022-07-22 08:48:02.0;66036863;2;2022-07-22 08:50:31.0;2022-07-22 08:50:32.0;2022-07-22 08:50:31.0
5.9.1101772;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.9.1101772;2022-07-22 08:53:00.0;66036866;1;2022-07-22 08:55:25.0;2022-07-22 08:55:26.0;2022-07-22 08:55:25.0
8.38.1116963;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.38.1116963;2022-07-22 08:53:00.0;66036865;1;2022-07-22 08:55:25.0;2022-07-22 08:55:26.0;2022-07-22 08:55:25.0
7.12.1077033;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.12.1077033;2022-07-22 08:53:01.0;66036867;1;2022-07-22 08:55:25.0;2022-07-22 08:55:26.0;2022-07-22 08:55:25.0
2.25.1097942;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.25.1097942;2022-07-22 08:53:01.0;66036868;581;2022-07-22 08:55:25.0;2022-07-22 08:55:26.0;2022-07-22 08:55:25.0
8.17.1116648;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.17.1116648;2022-07-22 08:58:00.0;66037449;2;2022-07-22 09:00:17.0;2022-07-22 09:00:20.0;2022-07-22 09:00:17.0
3.34.1110950;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.34.1110950;2022-07-22 08:58:01.0;66037451;1;2022-07-22 09:00:17.0;2022-07-22 09:00:20.0;2022-07-22 09:00:18.0
4.2.1113052;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.2.1113052;2022-07-22 08:58:01.0;66037452;1;2022-07-22 09:00:17.0;2022-07-22 09:00:20.0;2022-07-22 09:00:18.0
10.0.1121945;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.0.1121945;2022-07-22 08:58:02.0;66037454;2;2022-07-22 09:00:17.0;2022-07-22 09:00:20.0;2022-07-22 09:00:18.0
4.5.1112772;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.5.1112772;2022-07-22 08:58:02.0;66037453;1;2022-07-22 09:00:17.0;2022-07-22 09:00:20.0;2022-07-22 09:00:18.0
2.13.1097936;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.13.1097936;2022-07-22 09:03:00.0;66037456;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:30.0
8.10.1116586;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.10.1116586;2022-07-22 09:03:00.0;66037458;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:30.0
8.33.1116375;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.33.1116375;2022-07-22 09:03:00.0;66037463;31;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:30.0
8.4.1117143;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.4.1117143;2022-07-22 09:03:00.0;66037462;1;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:30.0
8.47.1116693;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.47.1116693;2022-07-22 09:03:00.0;66037460;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:30.0
5.44.1102316;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.44.1102316;2022-07-22 09:03:02.0;66037495;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
3.9.1110863;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.9.1110863;2022-07-22 09:03:02.0;66037494;1;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
5.10.1101362;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.10.1101362;2022-07-22 09:03:03.0;66037497;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
2.9.1098133;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.9.1098133;2022-07-22 09:03:04.0;66037499;52;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
2.34.1097971;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.34.1097971;2022-07-22 09:03:05.0;66037551;2;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
8.27.1115992;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.27.1115992;2022-07-22 09:03:05.0;66037553;59;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
3.1.1110693;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.1.1110693;2022-07-22 09:03:06.0;66037612;3;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:31.0
10.13.1120862;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.13.1120862;2022-07-22 09:03:07.0;66037654;10;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:32.0
10.20.1121431;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.20.1121431;2022-07-22 09:03:07.0;66037615;1;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:32.0
5.30.1102203;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.30.1102203;2022-07-22 09:03:07.0;66037616;38;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:32.0
5.37.1102326;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.37.1102326;2022-07-22 09:03:07.0;66037664;31;2022-07-22 09:05:30.0;2022-07-22 09:05:36.0;2022-07-22 09:05:32.0
3.42.1111022;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.42.1111022;2022-07-22 09:08:00.0;66037735;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:23.0
7.27.1076626;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.27.1076626;2022-07-22 09:08:00.0;66037695;40;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:23.0
8.22.1117060;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.22.1117060;2022-07-22 09:08:00.0;66037737;25;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:23.0
9.30.1110691;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.30.1110691;2022-07-22 09:08:01.0;66037904;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
9.6.1110996;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.6.1110996;2022-07-22 09:08:01.0;66037906;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
3.8.1110501;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.8.1110501;2022-07-22 09:08:01.0;66037762;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:23.0
4.12.1112690;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.12.1112690;2022-07-22 09:08:01.0;66037908;73;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
4.30.1112694;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.30.1112694;2022-07-22 09:08:01.0;66037764;109;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:23.0
4.4.1112951;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.4.1112951;2022-07-22 09:08:01.0;66037873;31;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
10.31.1121298;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.31.1121298;2022-07-22 09:08:02.0;66037999;110;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
10.34.1120749;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.34.1120749;2022-07-22 09:08:02.0;66037981;18;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:24.0
1.21.973680;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.21.973680;2022-07-22 09:08:03.0;66038111;110;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
1.39.970120;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.39.970120;2022-07-22 09:08:03.0;66038223;55;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
5.15.1101861;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.15.1101861;2022-07-22 09:08:03.0;66038109;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
6.39.955842;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.39.955842;2022-07-22 09:08:03.0;66038221;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
7.20.1077027;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.20.1077027;2022-07-22 09:08:04.0;66038473;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
7.37.1077017;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.37.1077017;2022-07-22 09:08:04.0;66038471;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
2.1.1097477;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.1.1097477;2022-07-22 09:08:04.0;66038280;191;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
2.6.1097401;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.6.1097401;2022-07-22 09:08:04.0;66038278;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:25.0
2.19.1098098;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.19.1098098;2022-07-22 09:08:05.0;66038475;60;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
3.0.1110990;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.0.1110990;2022-07-22 09:08:05.0;66038539;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
8.7.1115273;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.7.1115273;2022-07-22 09:08:05.0;66038535;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
8.8.1117307;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.8.1117307;2022-07-22 09:08:05.0;66038537;2;2022-07-22 09:10:23.0;2022-07-22 09:10:37.0;2022-07-22 09:10:26.0
7.16.1077328;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.16.1077328;2022-07-22 09:13:00.0;66038541;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:24.0
9.1.1111474;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.1.1111474;2022-07-22 09:13:00.0;66038543;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:24.0
9.25.1111064;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.25.1111064;2022-07-22 09:13:00.0;66038595;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:24.0
9.8.1109578;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.8.1109578;2022-07-22 09:13:00.0;66038653;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
4.18.1113440;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.18.1113440;2022-07-22 09:13:00.0;66038599;54;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
4.23.1113144;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.23.1113144;2022-07-22 09:13:00.0;66038597;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
4.28.1113094;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.28.1113094;2022-07-22 09:13:00.0;66038655;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
4.37.1113337;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.37.1113337;2022-07-22 09:13:00.0;66038545;50;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:24.0
10.25.1121428;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.25.1121428;2022-07-22 09:13:01.0;66038658;33;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
5.31.1102304;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.31.1102304;2022-07-22 09:13:01.0;66038657;1;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
10.42.1121835;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.42.1121835;2022-07-22 09:13:02.0;66038691;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:25.0
6.10.955656;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.10.955656;2022-07-22 09:13:02.0;66038722;18;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
6.25.956082;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.25.956082;2022-07-22 09:13:02.0;66038720;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
6.37.955981;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.37.955981;2022-07-22 09:13:02.0;66038693;27;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
6.39.955844;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.39.955844;2022-07-22 09:13:03.0;66038740;12;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
7.10.1077442;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.10.1077442;2022-07-22 09:13:03.0;66038756;21;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
7.15.1076294;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.15.1076294;2022-07-22 09:13:03.0;66038818;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:27.0
7.2.1077205;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.2.1077205;2022-07-22 09:13:03.0;66038777;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:27.0
2.33.1097664;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.33.1097664;2022-07-22 09:13:03.0;66038779;39;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:27.0
2.41.1098123;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.41.1098123;2022-07-22 09:13:03.0;66038752;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
2.43.1097963;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.43.1097963;2022-07-22 09:13:03.0;66038754;2;2022-07-22 09:15:24.0;2022-07-22 09:15:38.0;2022-07-22 09:15:26.0
2.40.1097029;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.40.1097029;2022-07-22 09:18:00.0;66038820;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:23.0
4.6.1113030;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.6.1113030;2022-07-22 09:18:00.0;66038840;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:23.0
8.43.1117059;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.43.1117059;2022-07-22 09:18:00.0;66038822;18;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:23.0
9.31.1111212;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.31.1111212;2022-07-22 09:18:00.0;66038842;13;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:23.0
6.14.955422;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.14.955422;2022-07-22 09:18:02.0;66038855;21;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
6.21.955371;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.21.955371;2022-07-22 09:18:02.0;66038878;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
6.4.955943;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.4.955943;2022-07-22 09:18:02.0;66038901;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
1.19.973387;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.19.973387;2022-07-22 09:18:02.0;66038880;21;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
1.23.972927;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.23.972927;2022-07-22 09:18:02.0;66038876;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
1.43.972745;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.43.972745;2022-07-22 09:18:02.0;66038903;9;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
2.9.1098144;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.9.1098144;2022-07-22 09:18:03.0;66038914;124;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:25.0
7.35.1076560;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.35.1076560;2022-07-22 09:18:03.0;66038912;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:24.0
7.36.1077337;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.36.1077337;2022-07-22 09:18:03.0;66039038;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:25.0
8.20.1113399;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.20.1113399;2022-07-22 09:18:04.0;66039066;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:26.0
8.27.1115995;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.27.1115995;2022-07-22 09:18:04.0;66039060;2;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:25.0
8.34.1116862;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.34.1116862;2022-07-22 09:18:04.0;66039057;1;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:25.0
8.42.1116419;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.42.1116419;2022-07-22 09:18:04.0;66039076;4;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:26.0
8.44.1115257;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.44.1115257;2022-07-22 09:18:04.0;66039070;4;2022-07-22 09:20:23.0;2022-07-22 09:20:42.0;2022-07-22 09:20:26.0
